,username,verified,topic2,topic4,topic13,topic26,topic54
4278,@MimiLovesJesus5,0,0,0,0,0,0
4279,@ScottDougan1,0,0,1,0,0,0
4280,@freemanwas,0,0,0,0,0,0
4281,@PaulPhelpsMD,0,1,0,0,0,0
4282,@carlettej1,0,0,0,0,0,0
4283,@pfdnyree,0,0,0,0,0,0
4284,@SanjayP68,0,0,0,0,0,0
4285,@BanQuInc,0,0,0,0,0,0
4286,@PaulBorisPraemo,0,0,0,0,0,0
4287,@U_Got_Moxie,0,0,0,1,0,0
4288,@UVECEO,0,0,0,0,0,0
4289,@lisgorman,0,0,0,0,0,0
4290,@PaulSiebs,0,0,0,0,0,0
4291,@LizGrinspoon,0,1,0,0,0,0
4292,@JulieUranis,0,0,0,0,0,0
4293,@Frieda44,0,0,0,0,0,0
4294,@SueSandwick,0,0,0,0,0,0
4295,@SusieTaylorW,0,0,0,0,0,0
4296,@tim_radio,0,1,0,0,0,0
4297,@DrZeigler1,0,0,0,0,0,0
4298,@wcdarling,0,0,0,0,0,0
4299,@FreakyFrog44,0,0,0,0,0,0
4300,@DanielEshDO,0,0,0,0,0,0
4301,@Srecheverria,0,0,0,0,0,0
4302,@Cuzzo_Rae,0,0,0,0,0,0
4303,@katieFlanAT,0,0,0,0,0,0
4304,@jenvargas,1,0,1,0,0,0
4305,@CarolineRose86,0,0,0,0,1,0
4306,@oefoif75,0,0,0,0,0,0
4307,@PressTMC,0,0,0,0,0,0
4308,@johnrdanieltx,0,0,0,0,0,0
4309,@aka_Hazy,0,0,0,0,0,0
4310,@ArzoMehdavi,0,0,0,0,0,1
4311,@edgarvlermamd,0,0,0,0,0,0
4312,@evaelle,0,0,0,0,0,0
4313,@Gummbyman32,0,0,0,0,0,0
4314,@RepDaveJoyce,1,0,0,0,0,0
4315,@JosiahBluetooth,0,0,0,0,0,0
4316,@MoralesInDenver,0,0,0,0,0,0
4317,@HurricaneEve81,0,0,0,0,0,0
4318,@ErinTuringan,0,0,0,0,0,0
4319,@JessiKeegan,0,0,0,0,0,0
4320,@lizkachur,0,0,0,0,0,0
4321,@LiziKernNews,0,0,1,0,0,0
4322,@LetsPlayBallan1,0,0,0,0,0,0
4323,@DavidHollandMD,0,1,0,0,0,0
4324,@fpereyra,0,0,0,0,0,0
4325,@teapotmom,0,0,0,0,0,0
4326,@cea_brandon,0,0,0,0,0,0
4327,@philmount,0,0,0,0,0,0
4328,@DuriyaFarooqui,0,0,0,0,0,0
4329,@LTadu126,0,0,0,0,0,0
4330,@ethanhgardner,0,0,0,0,0,0
4331,@TrekkieLianne,0,1,0,0,0,0
4332,@myheadhurts2022,0,0,0,0,0,0
4333,@hotrocksyes,0,0,0,0,0,0
4334,@RDL20,0,0,0,0,0,0
4335,@Jurphy617,0,1,0,0,0,0
4336,@dumpDjoooo,0,0,0,0,0,0
4337,@sayzabee,0,0,0,0,0,0
4338,@jjfsc72_butler,0,0,0,0,0,0
4339,@piedpenguin,0,0,0,0,0,0
4340,@tzakrison,0,0,1,0,0,0
4341,@KellieMeyerNews,1,0,0,0,0,0
4342,@GarofaloWX,1,0,0,0,0,0
4343,@BIZBH,0,0,0,0,0,0
4344,@AmblerQ6,0,0,0,0,0,0
4345,@NikkiKeefe,0,0,0,0,0,0
4346,@marcusshock32,0,0,0,0,0,0
4347,@wilsonballs99,0,0,0,0,0,0
4348,@yaundre2,0,0,0,0,0,0
4349,@akoji007,0,0,0,0,0,0
4350,@marvin_hill123,0,0,0,0,0,0
4351,@DennisGagginiJr,0,0,0,0,0,0
4352,@DebraDa54114715,0,0,0,0,1,0
4353,@edliegeyhiguchi,0,0,0,0,0,0
4354,@cornyguybernard,0,0,0,0,0,0
4355,@larry50019938,0,0,0,0,0,0
4356,@focusedfrog,0,0,0,0,0,0
4357,@Califia69,0,0,0,0,0,0
4358,@RANielsenJr,0,0,0,0,0,0
4359,@elsbet,0,0,0,0,0,0
4360,@jbennet597,0,0,0,0,0,0
4361,@LouisChedotte,0,0,0,0,0,0
4362,@Wadesworld2,0,0,0,0,0,0
4363,@beccalyle8,0,0,0,1,0,0
4364,@KentWillisMD,0,0,0,0,0,0
4365,@KinsellaHHS,0,0,0,0,0,0
4366,@707Adrok,0,0,1,0,0,0
4367,@michael_cole,0,0,0,0,0,0
4368,@ezyteacher,0,0,0,0,1,0
4369,@FreePressRVA,0,0,1,0,0,0
4370,@jim_paisano,0,0,0,0,0,0
4371,@TheBiggggGuy,0,0,0,0,0,0
4372,@saintjr5,0,0,0,0,0,0
4373,@EricLoveless6,0,0,0,0,0,0
4374,@HandtevyMD,0,1,0,0,0,0
4375,@msantucci12,0,0,0,0,0,0
4376,@KyleDGriswold,0,0,0,0,0,0
4377,@hassell_joey,0,1,0,0,0,0
4378,@LukeWilkins_UVA,0,0,0,0,0,0
4379,@veteransofdrug1,0,0,0,0,0,0
4380,@HauzBear,0,0,0,0,0,0
4381,@kickinfour,0,0,0,0,0,0
4382,@ktokunaga,0,0,0,0,0,0
4383,@CHARLESADIMINO,0,0,1,0,0,0
4384,@EKMattio,0,0,0,0,1,0
4385,@WaldorfRealty,0,0,0,0,0,0
4386,@itsweezie,0,0,0,0,0,0
4387,@JosieLehrer,0,0,0,0,0,0
4388,@Cosito1Horacio,0,0,0,0,0,0
4389,@iAm_KingDave,0,0,0,0,0,0
4390,@lisafbrown,0,0,0,0,0,0
4391,@GaryW73004828,0,0,0,0,0,0
4392,@NekiMohan,1,0,0,0,0,0
4393,@StanleyCohenLaw,0,0,1,0,0,0
4394,@dbks_daddy,0,0,0,0,0,0
4395,@marine_homeless,0,0,0,0,0,0
4396,@DianaGalang05,0,0,0,0,0,0
4397,@ladybugyeager,0,0,0,0,0,0
4398,@hotcommiemommie,0,0,0,0,0,0
4399,@ThatBrianArndt,0,0,0,0,0,0
4400,@ArmyROTC,1,0,0,0,0,0
4401,@HopeforVirginia,0,0,0,0,0,0
4402,@jamesdusoleil,0,0,0,0,0,0
4403,@erinsweinberg,0,0,0,0,0,0
4404,@ninomarron,0,0,0,0,0,0
4405,@MichaelHaniff,0,0,0,0,0,0
4406,@PaulKingsley7,0,0,1,0,0,0
4407,@RealDrGina,1,1,0,0,0,0
4408,@hypocriteliber,0,0,0,0,0,0
4409,@imwhitneyfu,0,0,0,0,0,0
4410,@TheHappyAspie,0,0,0,0,0,0
4411,@GAntalics,0,0,0,0,0,0
4412,@DoubtfulKevin,0,0,0,0,0,0
4413,@trixiedeelite,0,0,0,0,0,0
4414,@AdamNewshound12,0,0,0,0,0,0
4415,@tealtimeB,0,0,0,0,0,0
4416,@ktarpetersamore,0,0,0,0,0,0
4417,@Zachary_Tyler14,0,0,0,0,0,0
4418,@Weinbergrrrrr,1,0,1,0,0,0
4419,@KelsyColorado,0,0,0,0,0,0
4420,@Heazy,0,0,0,0,0,0
4421,@KarenJNTN,0,0,0,0,0,0
4422,@PeggyBaird18,0,0,0,0,0,0
4423,@vanValk91859247,0,0,0,0,0,0
4424,@crys_burch,0,0,0,0,0,0
4425,@RepHattersley,0,1,0,0,0,0
4426,@imcourtneyjcole,1,1,0,0,0,0
4427,@HattersleyforFL,1,1,0,0,0,0
4428,@HetrickMartin,0,0,0,0,0,0
4429,@Blvcksby_,0,0,0,0,0,0
4430,@bacovioiii,0,0,0,0,0,0
4431,@UncleRafy,0,0,0,0,0,0
4432,@AllMyLukeDA,0,1,0,0,0,0
4433,@KaplanABC11,1,0,0,0,0,0
4434,@dmnordby,0,0,0,0,0,0
4435,@GEOO714,0,0,0,0,1,0
4436,@CohoeDeidre,0,0,0,0,0,0
4437,@Chrisism_ink,0,0,0,0,0,0
4438,@kjweers,0,1,0,0,0,0
4439,@HopeIzbak,0,0,0,0,0,0
4440,@locarlso,0,0,0,0,0,0
4441,@Marymac6,0,0,0,0,0,0
4442,@JaniceSaccoman3,0,0,0,0,0,0
4443,@MaryYoungman10,0,0,0,0,1,0
4444,@RiccardoGuidi87,0,0,0,0,0,0
4445,@Davidhray2,0,0,0,0,0,0
4446,@SouthDegnan,0,0,0,0,1,0
4447,@DebarringtonH,0,0,0,0,0,1
4448,@noahkat72,0,0,0,0,0,0
4449,@BeckyBP,0,1,0,0,0,0
4450,@RockLionGoods,0,0,0,0,0,0
4451,@sjakubow,0,0,0,0,0,0
4452,@gondor259,0,0,0,0,0,0
4453,@JeffGorell,1,0,0,0,0,0
4454,@GirlWarehouse,0,0,0,0,0,0
4455,@tmasseyaz,0,0,0,0,0,0
4456,@DRmetwatch,0,0,0,0,0,0
4457,@JoshuaShortTV,0,1,0,0,0,0
4458,@Simplymarvlous,0,0,0,0,0,0
4459,@deekevin56_m,0,0,0,0,0,0
4460,@cepods,0,0,0,0,0,0
4461,@quebella,0,0,0,0,0,0
4462,@EvelynNiessner,0,0,0,0,0,0
4463,@bwinner4,0,0,0,0,0,0
4464,@TheRealJazzChef,0,0,0,0,0,0
4465,@bjlee_writer,0,0,0,0,0,0
4466,@FranTVHost,0,0,0,0,0,0
4467,@ben_stahl,0,0,0,0,0,0
4468,@realtrondump,0,0,0,0,0,0
4469,@giuliag,0,0,0,1,0,0
4470,@ksmitty1812,0,0,0,0,0,0
4471,@mklinebuckeye,0,0,0,0,0,0
4472,@NiceDrewishFela,0,1,0,0,0,0
4473,@Okanlami,0,0,0,0,0,0
4474,@HollyLiveFox5DC,1,0,0,1,0,0
4475,@tuscantexan,0,0,0,0,0,0
4476,@sherrysheff,0,0,0,0,0,0
4477,@mg,1,0,0,0,0,0
4478,@sierraWAAY31,1,0,0,0,0,0
4479,@daehyunleemd,0,1,0,0,0,0
4480,@AvengingAnnieRI,0,1,0,0,0,0
4481,@Sarabellag,0,0,0,0,0,0
4482,@musicsprouse,0,0,0,0,0,0
4483,@JunkionMarnot,0,0,0,0,1,0
4484,@BlueNGoldJoe,0,0,0,0,0,0
4485,@MikkoAlanne,1,0,0,0,0,0
4486,@Swtchk,0,1,0,0,0,0
4487,@chrisszeed,0,0,0,0,0,0
4488,@MediHumdani,0,1,0,0,0,0
4489,@dan_kammen,0,0,0,0,0,1
4490,@Malandander212,0,0,0,0,0,0
4491,@DGS_4ya,0,0,0,0,0,0
4492,@jpanzer,0,0,0,0,0,0
4493,@DrSuzyFeigofsky,0,0,0,0,1,0
4494,@littlebitofhann,0,0,0,0,0,0
4495,@jfigueredo,0,1,0,0,0,0
4496,@RebeccaReza,0,1,0,0,0,0
4497,@Tuite002,0,0,0,0,0,0
4498,@pubhlthgirl,0,0,0,0,1,0
4499,@antonyankeefan,0,0,0,0,0,0
4500,@Jerry_Winsett,0,1,0,0,0,0
4501,@davidkonig,0,0,0,0,0,0
4502,@CCCPGOP,0,0,0,0,0,0
4503,@stillwaterwill,1,1,0,0,0,0
4504,@RustamBaratov,0,0,0,0,0,0
4505,@jennifercreador,0,0,0,0,0,0
4506,@hari_keshava,0,0,0,0,0,1
4507,@Grady_Booch,1,0,0,0,0,0
4508,@regeya,0,0,0,0,0,0
4509,@J_Rocc69,0,0,0,0,0,0
4510,@Cornvelious_Dan,0,0,0,0,0,0
4511,@biggsyNC,0,0,0,0,0,0
4512,@scotttriggers,0,0,0,1,0,0
4513,@TheMcFaddenShow,0,0,0,0,0,0
4514,@sassecologist,0,0,0,0,0,0
4515,@ThatTVGal,0,0,0,0,0,0
4516,@DoctrKhandelwal,0,0,0,0,0,0
4517,@KimBarrow,0,0,0,0,0,0
4518,@Denise75905859,0,0,0,0,0,0
4519,@phifel1,0,0,0,0,1,0
4520,@SteveODonnell1,0,0,0,0,0,0
4521,@ritag2762,0,0,0,0,0,0
4522,@brazil_works,0,0,0,0,0,0
4523,@OliverStrawhat,0,0,0,0,0,0
4524,@eJoelWatts,1,0,0,0,0,0
4525,@r_lizmi,0,0,0,0,0,0
4526,@DavidGr201749,0,0,0,0,0,0
4527,@John_S_Cyrus,0,0,0,0,0,0
4528,@StefanKertesz,0,1,0,0,0,0
4529,@jeremywhiteley,0,0,0,0,0,0
4530,@bobwager2,0,0,0,0,0,0
4531,@sosuakahuna1,0,0,0,0,0,0
4532,@Mama2tck,0,0,0,0,0,0
4533,@DaddyIce2,0,0,0,0,0,0
4534,@rvm1105,0,0,0,0,0,0
4535,@PCritty,0,0,0,0,0,0
4536,@GlennCharles_63,0,0,0,0,0,0
4537,@CiriAntares,0,0,0,0,0,0
4538,@DoctorCliffyy,0,0,0,1,0,0
4539,@nikroybal,0,0,0,0,0,0
4540,@ZachKVance,0,0,0,0,0,0
4541,@ekori27,0,0,0,0,0,0
4542,@A_Durk,0,0,0,0,0,0
4543,@CCarp5,0,0,0,0,0,0
4544,@mar_c_ah,0,1,0,0,0,0
4545,@margierie04,0,0,0,0,0,0
4546,@JBMatthews,1,0,0,0,0,0
4547,@RobertJohnDavi,1,0,0,0,0,0
4548,@TheNYCBMX,0,0,0,0,0,0
4549,@SEIU121RN,0,0,0,0,0,0
4550,@debbielala58,0,0,0,0,0,0
4551,@AntoniousAttall,0,0,0,0,0,0
4552,@DrManisitDas,0,1,0,0,0,0
4553,@tgmacdmd,0,0,0,0,0,0
4554,@feild99,0,0,0,0,0,0
4555,@NoOneIsChris,0,0,0,0,0,0
4556,@Tedah,0,0,0,0,0,0
4557,@lesleyanton,0,0,0,0,0,0
4558,@sameer_khalid,0,0,0,0,0,0
4559,@MaryAnn54818675,0,0,0,0,0,0
4560,@GSBImagesMBusch,0,0,0,0,0,0
4561,@PaulaMariaOzzie,0,0,0,0,0,0
4562,@dekane54,0,0,0,0,0,0
4563,@larry5hands,0,0,0,0,0,0
4564,@ELMiKiNGBiNG,0,0,0,0,0,0
4565,@LisaJeyDavis,0,0,0,0,0,0
4566,@SenJohnStevens,1,0,0,0,0,0
4567,@jholtzie,0,0,0,0,0,0
4568,@BJPsTweets,0,0,0,0,0,0
4569,@Mezikenyc,0,0,0,0,0,1
4570,@TriviumPaolo,1,0,0,0,0,0
4571,@politickil,0,0,0,0,0,0
4572,@van_essavan,0,0,0,0,1,0
4573,@LaurenCaruba,1,0,0,0,0,0
4574,@tecnocato,0,0,0,0,0,0
4575,@j0seph08,0,0,0,0,0,0
4576,@omarsultan,1,0,0,0,0,0
4577,@realdarkromance,0,0,0,0,0,0
4578,@stephenpallotta,0,0,0,0,0,0
4579,@artbybabz,0,0,1,0,0,0
4580,@socwork53,0,0,0,0,0,0
4581,@BazarLazars,0,0,0,0,0,0
4582,@TimWCarr845,0,0,0,0,0,0
4583,@MLLLRepublicana,0,0,0,0,0,0
4584,@Davin740,0,0,0,0,0,0
4585,@team_vos,0,0,0,0,0,0
4586,@thebiglug,0,0,0,0,0,0
4587,@RickyCordova19,0,0,0,0,0,0
4588,@Charlee64404288,0,0,0,0,0,0
4589,@prasanthjames,0,0,0,0,1,0
4590,@JulesH304,0,0,0,0,0,0
4591,@stormy_aka,0,0,0,0,0,0
4592,@Jenhend84625383,0,0,0,0,0,0
4593,@French15Rick,0,0,0,0,0,0
4594,@JasonWilliamsNY,0,0,0,0,0,0
4595,@harvet4me,0,0,0,0,0,0
4596,@wilmotjames,0,0,0,0,0,0
4597,@epidural,0,0,0,0,0,0
4598,@ShalondaTanner,0,1,0,0,0,0
4599,@drdivailang,0,0,0,0,0,0
4600,@RoseAnneBennet2,0,0,0,0,0,0
4601,@pnorthey,0,0,0,0,0,0
4602,@PreventionAle,0,0,0,0,0,0
4603,@livngoodloso517,0,0,0,0,0,0
4604,@funkycarrie,0,0,0,0,0,0
4605,@docrod2008,0,0,0,0,0,0
4606,@susie_mouse,0,0,0,0,0,0
4607,@amybarnes_usa,0,0,0,0,0,0
4608,@gale_suz,0,0,0,0,0,0
4609,@PatsGirl10,0,0,0,0,0,0
4610,@berzerkeley,0,0,0,0,0,0
4611,@PeterDaszak,0,1,0,0,0,0
4612,@Mulebo1,0,0,0,0,0,0
4613,@nancy_sailstad,0,0,0,0,0,0
4614,@MckillipGail,0,0,0,0,0,0
4615,@SwimKathy,0,0,0,0,0,0
4616,@kmacaluso1,0,0,0,0,0,0
4617,@Cstevens369,0,0,0,0,0,0
4618,@BradCroft,0,0,0,0,0,0
4619,@iambretttttt,0,0,0,0,0,0
4620,@sahlsmith,0,0,0,0,0,0
4621,@AlicePolidoro,0,0,0,0,0,0
4622,@Bsoft_Maewada,0,0,0,0,0,0
4623,@MickieShaw77,0,0,0,0,0,0
4624,@sharenell,0,0,0,0,0,0
4625,@thehighlander22,0,0,0,0,0,0
4626,@daevin17,0,0,0,0,0,0
4627,@SusanCampell,0,1,0,0,0,0
4628,@christyhuffMD,0,0,0,0,0,0
4629,@itchdoctor,0,1,0,0,0,0
4630,@Limerickman,0,0,0,0,0,0
4631,@WalterGilliam,0,0,0,0,0,0
4632,@Heather_Lacy1,0,0,0,0,0,0
4633,@cmcdonaldm,0,0,0,0,0,0
4634,@cater2me2,0,0,0,0,0,0
4635,@sechakales,0,0,0,0,0,0
4636,@jmmontes33,0,0,0,0,0,0
4637,@SebasBenca,0,0,0,0,0,0
4638,@ThomasATenney1,0,0,0,0,0,0
4639,@TarujAli,0,0,0,0,0,0
4640,@psvpk234,0,0,0,0,0,0
4641,@LynniePrice83,0,0,0,0,0,0
4642,@abigail31447573,0,0,0,0,0,0
4643,@woody_macdonald,0,0,0,0,0,0
4644,@CapitolPoet,0,0,0,0,0,0
4645,@PhillipUptain,0,0,0,0,0,0
4646,@alfred_mascolo,0,0,0,0,0,0
4647,@m7kenas,0,0,0,0,0,0
4648,@LaDonnaJames12,0,0,0,0,0,0
4649,@LoAnPer66,0,0,0,0,0,0
4650,@nolaready,1,0,0,0,0,0
4651,@dcpetvet,0,0,0,0,0,0
4652,@LITFOS,0,1,0,0,0,0
4653,@itsdavedudeee,0,0,0,0,0,0
4654,@richardsong857,0,0,0,0,0,0
4655,@mtjordanhunter,0,0,0,0,0,0
4656,@gayle_bartoe,0,0,0,0,0,0
4657,@kathjosmith,0,0,0,0,0,0
4658,@RammelD7,0,0,0,0,0,0
4659,@Brettiverse,0,0,0,0,0,0
4660,@Mary49078110,0,0,0,0,0,0
4661,@androcon2000,0,0,1,0,0,0
4662,@Glendajanejack1,0,0,0,0,1,0
4663,@WilliamJSmithJr,0,0,0,0,0,0
4664,@iwashyna,1,0,0,1,0,0
4665,@TillettTim,0,0,0,0,0,0
4666,@markhardt,0,1,0,0,0,0
4667,@FONSOdaShoota,0,0,0,0,0,0
4668,@plambert43010,0,0,0,0,0,0
4669,@BravesGasm,0,0,0,0,0,0
4670,@SheriGibe,0,0,0,0,0,0
4671,@djwhelan,0,0,0,0,0,0
4672,@sasseyjudy,0,0,0,0,0,0
4673,@AnitaDeCianni,0,1,0,0,0,0
4674,@mickakers,1,0,0,0,0,0
4675,@texaseagle52,0,0,0,0,0,0
4676,@bigbigspoon,0,0,0,0,0,0
4677,@PeteyComplex,0,0,0,0,0,0
4678,@reallifemaggie,0,0,0,0,0,0
4679,@LonnieTR,0,0,0,0,0,0
4680,@1celticwomyn,0,0,0,1,0,0
4681,@gringaloca74,0,1,0,0,0,0
4682,@LeeDahlberg,0,0,0,0,0,0
4683,@DirtyBomb32,0,0,0,0,0,0
4684,@DrOtweets,0,0,0,0,0,0
4685,@CJBovee63,0,0,0,0,0,0
4686,@DropKickLee,0,0,0,0,0,1
4687,@gctingley,0,0,0,0,0,0
4688,@toxiclunchb0x,0,0,0,0,0,0
4689,@woohookitty,0,0,0,0,0,0
4690,@KPossible7,0,0,0,0,0,0
4691,@LareinaCorona,0,0,0,0,0,0
4692,@La_Fee_Ministe,0,0,0,0,0,0
4693,@MaryWeidner2,0,0,0,0,0,0
4694,@TanyaOsterman,0,1,0,0,0,0
4695,@kevinfliess,0,0,0,0,0,0
4696,@LauraGowens2,0,0,0,0,0,0
4697,@TJGIII,0,1,0,0,0,0
4698,@DonnaHo50584821,0,0,0,0,0,0
4699,@AlisaApps,0,0,0,0,0,0
4700,@marylee_losardo,0,0,0,1,0,0
4701,@katzblue,0,0,0,0,0,0
4702,@StarzlT,0,0,0,0,0,0
4703,@305americanx,0,0,0,0,0,0
4704,@MaleekaHollaway,0,0,0,0,0,0
4705,@jerdalorian,0,0,0,0,0,0
4706,@SoniaRiv71,0,0,0,0,0,0
4707,@thearnabsarkar,0,0,0,0,1,0
4708,@moonlitekis,0,0,0,0,0,0
4709,@ShaunDrJames,0,0,0,0,0,0
4710,@palopintodem,0,0,0,0,0,0
4711,@BC_Johnson_MN,0,0,0,0,0,0
4712,@ChipRosenberg,0,0,0,0,0,0
4713,@chefchazgo,0,0,0,0,0,0
4714,@GottaCallBS,0,0,0,0,0,0
4715,@pinecrestfl,0,0,0,0,0,0
4716,@Nujutoo,0,0,0,0,0,0
4717,@hardrockbus,0,0,0,0,0,0
4718,@chrisflorence,0,0,0,0,0,0
4719,@elaine_peake,0,1,0,0,0,0
4720,@YaNowaySo,0,0,0,0,0,0
4721,@Stellarnarious,0,0,0,0,0,0
4722,@DirtyJerseyMatt,0,0,0,0,0,0
4723,@pmknight357,0,0,0,0,0,0
4724,@jaybee51,0,0,0,0,0,0
4725,@DeniseReeseVO,0,0,0,0,0,0
4726,@JeffinAnaheim,0,0,0,0,0,0
4727,@lauriekeith,0,0,0,0,0,0
4728,@CalvinPvet,0,0,0,0,0,0
4729,@lilachavez,0,0,0,0,0,0
4730,@bgpappa,0,0,0,0,0,0
4731,@pacoccino,0,1,0,0,0,0
4732,@CanuckinGA,0,0,0,0,0,0
4733,@abdel_imassi,0,0,0,0,0,0
4734,@altakaker,0,1,0,0,0,0
4735,@AminMalekpour95,0,0,0,0,0,0
4736,@KrisNBC,1,0,0,0,0,0
4737,@Ursabanana,0,0,0,0,0,0
4738,@Ninainnac,0,0,0,0,0,0
4739,@t_clark233,0,0,0,0,0,0
4740,@smith_sahar,0,0,0,0,0,0
4741,@SherrieAnnL,0,0,0,0,0,0
4742,@DrSpratticus,0,0,0,0,0,0
4743,@fanofE,0,0,0,0,0,0
4744,@Sadie10231,0,0,0,0,0,0
4745,@joyousgarratt,0,0,0,0,0,0
4746,@snichols11,0,0,0,0,0,0
4747,@daleuschy,0,0,0,0,0,0
4748,@invicavideo,0,0,0,0,1,0
4749,@wan8tve,0,0,1,0,0,0
4750,@James_Scott_4,0,0,1,0,0,0
4751,@tlschoolie,0,0,0,0,0,0
4752,@gateskenn,0,0,0,0,0,0
4753,@maggieoboyle,0,0,0,0,0,0
4754,@SpaceKidSplifff,0,0,0,0,0,0
4755,@Frrap58,0,0,0,0,0,0
4756,@samblu1,0,0,0,0,0,0
4757,@JKeds98,0,0,0,0,0,0
4758,@SalangaJ,0,0,0,0,0,0
4759,@Richard01549607,0,0,0,0,0,0
4760,@hopingforever,0,0,0,0,0,0
4761,@mothercat51,0,0,0,0,0,0
4762,@ZoyaTo22,0,0,0,0,0,0
4763,@jk_wash,0,0,1,0,0,0
4764,@RalfusJ,0,0,0,0,0,0
4765,@markiepinter,0,0,0,0,0,0
4766,@maranorces,0,0,0,0,0,0
4767,@vickim111,0,0,0,0,0,0
4768,@NoahMallin,0,0,0,0,0,0
4769,@MrsHinNH,0,0,0,0,0,0
4770,@nycowgirl99,0,0,0,0,0,0
4771,@dllsoliver1,0,0,0,0,0,0
4772,@pttalent,0,1,0,0,0,0
4773,@Meria80011705,0,0,0,0,0,0
4774,@SamSmirh4,0,0,0,0,0,0
4775,@wayne_palmore,0,0,0,0,0,0
4776,@RSpain59,0,0,0,0,0,0
4777,@ehrgottdad,0,0,0,0,1,0
4778,@wraydon16,0,0,0,0,0,0
4779,@Cappytann,0,1,0,0,0,0
4780,@CathSalfino,0,0,0,0,0,0
4781,@330bluemoon,0,0,0,0,0,0
4782,@gunjankg,0,0,0,0,0,0
4783,@tritevk,0,1,0,0,0,0
4784,@dcamram,0,0,0,0,0,0
4785,@MalibuUnited,0,0,0,0,0,0
4786,@pgmarse,0,0,0,0,0,0
4787,@IntezAli,0,1,0,0,0,0
4788,@Rholdin,0,0,0,0,0,0
4789,@jim6149,0,0,0,0,0,0
4790,@timothyharding,0,0,0,0,0,0
4791,@seanmmcbride,0,0,0,0,0,0
4792,@DEPTCOMMONSENSE,0,0,0,0,0,0
4793,@Rvanvoast,0,0,0,0,0,0
4794,@NamathHussainMD,0,0,0,0,0,0
4795,@SophieandDixie,0,0,0,0,0,0
4796,@ianholmes,0,0,0,0,0,0
4797,@PatrickOConno15,0,0,0,0,1,0
4798,@Jenevevil,0,0,0,0,0,0
4799,@BIBI_HUNDREDS,0,0,0,0,0,0
4800,@kaw827_karen,0,0,0,0,0,0
4801,@HangarJunkie,0,0,0,0,0,0
4802,@LindaLeeTarver,0,0,0,0,0,0
4803,@LVwesternstyle,0,0,0,0,0,0
4804,@sparkycollier,1,0,0,0,0,0
4805,@highfinance57,0,0,0,0,0,0
4806,@ConnieSchliesma,0,0,0,0,0,0
4807,@gopackers1957,0,0,0,0,0,0
4808,@veronycahAI,0,0,0,0,0,0
4809,@Anthony83651164,0,0,0,0,0,0
4810,@realXilihutu,0,0,0,0,0,0
4811,@DKadiandodov,0,0,0,0,0,0
4812,@RosaleeMayeux,0,0,0,0,0,0
4813,@r_faghan,0,0,0,0,0,0
4814,@Rissen13,0,1,0,0,0,0
4815,@Novak_Krocopich,0,0,0,0,0,0
4816,@jbartos,0,0,0,0,0,0
4817,@PrancerPaw,0,0,0,0,0,0
4818,@EL_KUFE,0,0,0,0,0,0
4819,@Lawyer_PA_NJ,0,1,0,0,0,0
4820,@Army14Npt,0,0,0,0,0,0
4821,@usaaussie1,0,0,0,0,0,0
4822,@bicycleman0402,0,0,0,0,0,0
4823,@YulandaKatrice,0,0,0,0,0,0
4824,@LeeWomackJr1,0,0,0,0,0,0
4825,@BobbiPitz,0,0,0,0,0,0
4826,@Mr_Mooshhhh,0,0,0,0,0,0
4827,@bettycrackerfl,0,0,0,0,0,0
4828,@mudd3,0,0,0,0,0,0
4829,@BaronCaptain,0,0,0,0,0,0
4830,@Shawnd6,0,0,0,0,0,0
4831,@RaneSessions,0,0,0,0,0,0
4832,@PartyMcKinney,0,0,0,0,0,0
4833,@jorymicah,0,0,0,0,0,0
4834,@LaurenBrns,0,0,0,0,0,0
4835,@CaswellGay,0,0,0,0,0,0
4836,@DennisSvancare3,0,0,0,0,0,0
4837,@king_jolene,0,0,0,0,0,0
4838,@PrakashLab,0,1,0,0,0,0
4839,@TimBillcarter95,0,0,0,0,0,0
4840,@Wendilynn66,0,0,0,0,0,0
4841,@dtm_08,0,0,0,0,0,0
4842,@VogtForNH,0,0,0,0,0,0
4843,@pittwedge,0,0,0,0,0,0
4844,@origcooper,0,0,0,0,0,0
4845,@CassandraLRosen,0,0,0,0,0,0
4846,@vander4333,0,0,0,0,0,0
4847,@cuchulain9,0,0,0,0,0,0
4848,@lkng67az1,0,0,0,0,0,0
4849,@BishYouCray2,0,0,0,0,0,0
4850,@misstyleshia,0,0,1,0,0,0
4851,@bulgarianalien,0,0,0,0,0,0
4852,@Edwinw_1997,0,1,0,0,0,0
4853,@baldheadted,0,0,0,0,0,0
4854,@porttownsend,0,0,0,0,0,0
4855,@erinashmor,0,0,0,0,0,0
4856,@kmakazigrdcrew,0,0,0,0,0,0
4857,@rovertmurd,0,0,0,0,0,0
4858,@The_Eli_Grey,0,0,0,0,0,0
4859,@pondo60,0,0,0,0,0,0
4860,@rosemaryyoung09,0,0,0,0,0,0
4861,@lacroixplease,0,0,0,0,0,0
4862,@ImChrisHughes,0,0,0,0,0,0
4863,@livenlife8,0,0,0,0,0,0
4864,@raizapvargas,0,0,0,0,0,0
4865,@kevcastLA,0,0,0,0,0,0
4866,@jenorlo,0,0,0,0,0,0
4867,@umscheidm,0,1,0,0,0,0
4868,@ERistagno,0,0,0,0,0,0
4869,@doreencummings_,0,0,0,0,0,0
